PLOTID,QuadrantID,Landscape_type,Landscape_type_2,Plot_type,Plot_type_2,Landscape_Plot,BIN_Richness,RL_Richness,BIN_Coleoptera,BIN_Diptera,BIN_Hemiptera,BIN_Hymenoptera,BIN_Lepidoptera,BIN_Orthoptera,BIN_Rest,Visit,Date start,Date end,Day start,Day end,Day mean,Duration,Biomass,Biomass_per_day,Excluded,Average_temperature,Average_humidity,Long-Term Mean Annual Precipitation,Long-Term Mean Annual Average Near Surface Temperature,point_x,point_y,Elevation
7935_2_A,7935_2,Urban,c,arable field,c,c_c,483,14,23,293,23,79,32,5,15,9,18.07.2019,29.07.2019,199,210,2045,11,"74,96","6,81",0,2295441667,6946830208,1050966667,9013333333,3695733137,5327558339,558
7935_2_A,7935_2,Urban,c,arable field,c,c_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1050966667,9013333333,3695733137,5327558339,558
7935_2_F,7935_2,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16.04.2019,30.04.2019,106,120,113,14,"31,96","2,28",0,1125335556,6242611111,1024066667,9296666667,3692920185,5330677611,551
7935_2_F,7935_2,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,30.04.2019,14.05.2019,120,134,127,14,NA,NA,1,8307677778,4341087222,1024066667,9296666667,3692920185,5330677611,551
7935_2_F,7935_2,Urban,c,forest,a,c_a,485,5,23,308,15,106,15,4,11,5,14.05.2019,30.05.2019,134,150,142,16,"23,9","1,49375",0,1135285784,8713051471,1024066667,9296666667,3692920185,5330677611,551
7935_2_F,7935_2,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,30.05.2019,15.06.2019,150,166,158,16,"56,44","3,53",0,1706659559,8010333824,1024066667,9296666667,3692920185,5330677611,551
7935_2_F,7935_2,Urban,c,forest,a,c_a,656,12,18,403,13,151,48,7,9,7,15.06.2019,03.07.2019,166,184,175,18,90,5,0,1955598026,8196629386,1024066667,9296666667,3692920185,5330677611,551
7935_2_F,7935_2,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,03.07.2019,18.07.2019,184,199,1915,15,"51,72","3,448",0,1676844531,72325,1024066667,9296666667,3692920185,5330677611,551
7935_2_F,7935_2,Urban,c,forest,a,c_a,530,6,17,333,10,123,22,7,10,9,18.07.2019,29.07.2019,199,210,2045,11,"28,72","2,61",0,2079920833,77685625,1024066667,9296666667,3692920185,5330677611,551
7935_2_F,7935_2,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,11.08.2019,210,223,2165,13,"14,88","1,14",0,1759730655,9490284226,1024066667,9296666667,3692920185,5330677611,551
7935_2_U,7935_2,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16.04.2019,30.04.2019,106,120,113,14,"14,36","1,03",0,1166352222,6066046944,1045133333,9053055556,3697569104,5328094324,553
7935_2_U,7935_2,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,30.04.2019,14.05.2019,120,134,127,14,"3,26","0,23",0,8807366667,7625006389,1045133333,9053055556,3697569104,5328094324,553
7935_2_U,7935_2,Urban,c,settlement,d,c_d,280,7,7,192,13,50,15,0,1,5,14.05.2019,30.05.2019,134,150,142,16,"14,74","0,92125",0,1214393382,7998595588,1045133333,9053055556,3697569104,5328094324,553
7935_2_U,7935_2,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,30.05.2019,15.06.2019,150,166,158,16,"52,08","3,26",0,1856123284,7083628186,1045133333,9053055556,3697569104,5328094324,553
7935_2_U,7935_2,Urban,c,settlement,d,c_d,312,5,18,196,6,56,28,5,0,7,15.06.2019,03.07.2019,166,184,175,18,"57,4","3,19",0,2140709649,7025582675,1045133333,9053055556,3697569104,5328094324,553
7935_2_U,7935_2,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,03.07.2019,18.07.2019,184,199,1915,15,"41,58","2,77",0,1801413542,7071000521,1045133333,9053055556,3697569104,5328094324,553
7935_2_U,7935_2,Urban,c,settlement,d,c_d,361,6,18,221,17,61,34,1,2,9,18.07.2019,29.07.2019,199,210,2045,11,"39,48","3,59",0,2277123958,6957352431,1045133333,9053055556,3697569104,5328094324,553
7935_2_U,7935_2,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,11.08.2019,210,223,2165,13,"26,91","2,07",0,2010692262,7889152083,1045133333,9053055556,3697569104,5328094324,553
8030_1_A,8030_1,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1012333333,8459444444,362541423,5316923571,638
8030_1_A,8030_1,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1012333333,8459444444,362541423,5316923571,638
8030_1_A,8030_1,Agricultural,b,arable field,c,b_c,265,4,15,153,7,73,6,2,6,5,23.05.2019,04.06.2019,143,155,149,12,"48,72","4,06",0,157539359,7853361538,1012333333,8459444444,362541423,5316923571,638
8030_1_A,8030_1,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,04.06.2019,19.06.2019,155,170,1625,15,NA,NA,1,18452125,7839899479,1012333333,8459444444,362541423,5316923571,638
8030_1_A,8030_1,Agricultural,b,arable field,c,b_c,222,2,11,123,4,58,11,1,10,7,19.06.2019,01.07.2019,170,182,176,12,"32,2","2,68",0,2205530128,7664082051,1012333333,8459444444,362541423,5316923571,638
8030_1_A,8030_1,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,01.07.2019,16.07.2019,182,197,1895,15,"14,22","0,95",0,1803176042,7712442708,1012333333,8459444444,362541423,5316923571,638
8030_1_A,8030_1,Agricultural,b,arable field,c,b_c,307,3,22,153,13,78,19,5,11,9,16.07.2019,29.07.2019,197,210,2035,13,"12,3","0,95",0,2218630357,7015158929,1012333333,8459444444,362541423,5316923571,638
8030_1_A,8030_1,Agricultural,b,arable field,c,b_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,12.08.2019,210,224,217,14,"13,15","0,94",0,1964494444,7919545833,1012333333,8459444444,362541423,5316923571,638
8030_1_F,8030_1,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,26.04.2019,02.05.2019,116,122,119,6,"6,56","1,09",0,8720196429,782894881,10248,8385833333,3625253598,5315233216,650
8030_1_F,8030_1,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,10248,8385833333,3625253598,5315233216,650
8030_1_F,8030_1,Agricultural,b,forest,a,b_a,566,4,20,382,11,113,28,1,7,5,23.05.2019,04.06.2019,143,155,149,12,"63,33","5,2775",0,1585438141,7712258013,10248,8385833333,3625253598,5315233216,650
8030_1_F,8030_1,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,04.06.2019,20.06.2019,155,171,163,16,"118,65","7,42",0,1852151716,765817402,10248,8385833333,3625253598,5315233216,650
8030_1_F,8030_1,Agricultural,b,forest,a,b_a,583,13,26,370,14,95,66,0,6,7,20.06.2019,01.07.2019,171,182,1765,11,"121,2","11,02",0,2193755208,7534871875,10248,8385833333,3625253598,5315233216,650
8030_1_F,8030_1,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,01.07.2019,16.07.2019,182,197,1895,15,"100,64","6,71",0,1796480208,7645073958,10248,8385833333,3625253598,5315233216,650
8030_1_F,8030_1,Agricultural,b,forest,a,b_a,598,16,17,393,8,106,51,8,6,9,16.07.2019,29.07.2019,197,210,2035,13,"200,2","15,4",0,2191537202,7014272321,10248,8385833333,3625253598,5315233216,650
8030_1_F,8030_1,Agricultural,b,forest,a,b_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,12.08.2019,210,224,217,14,"83,79","5,99",0,1919178889,8148225556,10248,8385833333,3625253598,5315233216,650
8030_1_G,8030_1,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12.04.2019,02.05.2019,102,122,112,20,"36,78","1,84",0,8899714286,6995271429,10114,8468611111,362595882,5316807499,636
8030_1_G,8030_1,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,8529625,8195753788,10114,8468611111,362595882,5316807499,636
8030_1_G,8030_1,Agricultural,b,meadow,b,b_b,301,2,13,214,4,46,16,0,7,5,23.05.2019,04.06.2019,143,155,149,12,"73,88","6,156666667",0,1497813782,7623948718,10114,8468611111,362595882,5316807499,636
8030_1_G,8030_1,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,04.06.2019,19.06.2019,155,170,1625,15,"38,65","2,58",0,1754086198,7537252604,10114,8468611111,362595882,5316807499,636
8030_1_G,8030_1,Agricultural,b,meadow,b,b_b,286,3,26,177,7,43,19,3,6,7,19.06.2019,01.07.2019,170,182,176,12,27,"2,25",0,2091925,7414210256,10114,8468611111,362595882,5316807499,636
8030_1_G,8030_1,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,01.07.2019,16.07.2019,182,197,1895,15,"44,47","2,96",0,1674473698,7734427604,10114,8468611111,362595882,5316807499,636
8030_1_G,8030_1,Agricultural,b,meadow,b,b_b,259,3,7,158,6,47,22,7,7,9,16.07.2019,29.07.2019,197,210,2035,13,"58,9","4,53",0,2071889583,7144042857,10114,8468611111,362595882,5316807499,636
8030_1_G,8030_1,Agricultural,b,meadow,b,b_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,12.08.2019,210,224,217,14,"36,76","2,63",0,1825248611,8035539444,10114,8468611111,362595882,5316807499,636
8130_2_A,8130_2,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12.04.2019,29.04.2019,102,119,1105,17,"26,02","1,53",0,116485787,609227037,1097366667,8193611111,3636698085,5306908337,724
8130_2_A,8130_2,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,29.04.2019,16.05.2019,NA,NA,NA,NA,NA,NA,1,6822263889,8411444444,1097366667,8193611111,3636698085,5306908337,724
8130_2_A,8130_2,Semi-natural,a,arable field,c,a_c,396,3,35,225,17,101,8,0,9,5,16.05.2019,29.05.2019,136,149,1425,13,"14,48","1,113846154",0,1116165476,8706655655,1097366667,8193611111,3636698085,5306908337,724
8130_2_A,8130_2,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,29.05.2019,12.06.2019,149,163,156,14,"42,38","3,03",0,1603961667,7800154444,1097366667,8193611111,3636698085,5306908337,724
8130_2_A,8130_2,Semi-natural,a,arable field,c,a_c,487,5,37,285,23,99,28,3,7,7,12.06.2019,27.06.2019,163,178,1705,15,"55,5","3,7",0,1911640885,8011544271,1097366667,8193611111,3636698085,5306908337,724
8130_2_A,8130_2,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,27.06.2019,15.07.2019,178,196,187,18,"72,56","4,03",0,1786007456,7799333333,1097366667,8193611111,3636698085,5306908337,724
8130_2_A,8130_2,Semi-natural,a,arable field,c,a_c,528,9,18,300,22,131,25,7,15,9,15.07.2019,29.07.2019,196,210,203,14,"57,12","4,08",0,2009798889,7551091111,1097366667,8193611111,3636698085,5306908337,724
8130_2_A,8130_2,Semi-natural,a,arable field,c,a_c,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,13.08.2019,210,225,2175,15,"34,16","2,28",0,1778528646,8597338542,1097366667,8193611111,3636698085,5306908337,724
8130_2_F,8130_2,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12.04.2019,29.04.2019,102,119,1105,17,"18,51","1,09",0,1180609028,5785455787,1161333333,7925,3635619124,5306045237,776
8130_2_F,8130_2,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,29.04.2019,16.05.2019,119,136,1275,17,"3,86","0,227058824",0,6309229167,8610783102,1161333333,7925,3635619124,5306045237,776
8130_2_F,8130_2,Semi-natural,a,forest,a,a_a,229,0,12,151,4,46,9,0,6,5,16.05.2019,29.05.2019,136,149,1425,13,"15,59","1,199230769",0,1067771131,879486756,1161333333,7925,3635619124,5306045237,776
8130_2_F,8130_2,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,29.05.2019,12.06.2019,149,163,156,14,"35,23","2,52",0,1509468611,7908184444,1161333333,7925,3635619124,5306045237,776
8130_2_F,8130_2,Semi-natural,a,forest,a,a_a,531,7,26,327,15,110,36,2,12,7,12.06.2019,27.06.2019,163,178,1705,15,"70,6","4,71",0,1808285938,829853151,1161333333,7925,3635619124,5306045237,776
8130_2_F,8130_2,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,27.06.2019,15.07.2019,178,196,187,18,"69,11","3,84",0,1694482895,7971426535,1161333333,7925,3635619124,5306045237,776
8130_2_F,8130_2,Semi-natural,a,forest,a,a_a,443,8,17,271,12,103,26,1,6,9,15.07.2019,29.07.2019,196,210,203,14,"68,64","4,9",0,1896404167,7765148333,1161333333,7925,3635619124,5306045237,776
8130_2_F,8130_2,Semi-natural,a,forest,a,a_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,13.08.2019,210,225,2175,15,"42,42","2,83",0,1655225521,9059785156,1161333333,7925,3635619124,5306045237,776
8130_2_G,8130_2,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12.04.2019,29.04.2019,102,119,1105,17,"20,97","1,23",0,1208337731,5812609722,1189666667,7878333333,3637047027,5305067701,742
8130_2_G,8130_2,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,29.04.2019,17.05.2019,119,137,128,18,"41,93","2,33",0,6997357456,8325566009,1189666667,7878333333,3637047027,5305067701,742
8130_2_G,8130_2,Semi-natural,a,meadow,b,a_b,280,1,9,203,2,49,8,0,8,5,17.05.2019,29.05.2019,137,149,143,12,"24,1","2,008333333",0,1164495192,8602383333,1189666667,7878333333,3637047027,5305067701,742
8130_2_G,8130_2,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,29.05.2019,12.06.2019,149,163,156,14,"52,07","3,72",0,1579186111,788192,1189666667,7878333333,3637047027,5305067701,742
8130_2_G,8130_2,Semi-natural,a,meadow,b,a_b,302,5,20,206,6,40,21,3,2,7,12.06.2019,27.06.2019,163,178,1705,15,197,"13,13",0,187191849,8197328125,1189666667,7878333333,3637047027,5305067701,742
8130_2_G,8130_2,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,27.06.2019,15.07.2019,178,196,187,18,"103,89","5,77",0,1762672368,7767643421,1189666667,7878333333,3637047027,5305067701,742
8130_2_G,8130_2,Semi-natural,a,meadow,b,a_b,374,12,14,247,13,42,36,10,3,9,15.07.2019,29.07.2019,196,210,203,14,"75,03","5,36",0,1976907778,7451218056,1189666667,7878333333,3637047027,5305067701,742
8130_2_G,8130_2,Semi-natural,a,meadow,b,a_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,13.08.2019,210,225,2175,15,"45,48","3,03",0,1748446354,8436255729,1189666667,7878333333,3637047027,5305067701,742
8131_3_F,8131_3,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16.04.2019,06.05.2019,106,126,116,20,"14,18","0,71",0,8306359127,7392743452,11432,8255833333,3643211559,5300012665,761
8131_3_F,8131_3,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,8848647569,8471614236,11432,8255833333,3643211559,5300012665,761
8131_3_F,8131_3,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,29.05.2019,05.06.2019,149,156,1525,7,"16,56","2,365714286",0,1503173958,7741290104,11432,8255833333,3643211559,5300012665,761
8131_3_F,8131_3,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,05.06.2019,19.06.2019,156,170,163,14,"32,13","2,3",0,1651420556,7812830278,11432,8255833333,3643211559,5300012665,761
8131_3_F,8131_3,Urban,c,forest,a,c_a,498,13,21,299,14,112,31,2,13,7,19.06.2019,02.07.2019,170,183,1765,13,"47,6","3,66",0,1933956548,7891377381,11432,8255833333,3643211559,5300012665,761
8131_3_F,8131_3,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,02.07.2019,16.07.2019,183,197,190,14,"42,97","3,07",0,1538757778,8117338611,11432,8255833333,3643211559,5300012665,761
8131_3_F,8131_3,Urban,c,forest,a,c_a,340,8,14,222,6,64,15,8,5,9,16.07.2019,29.07.2019,197,210,2035,13,"44,48","3,42",0,1919767262,7492299405,11432,8255833333,3643211559,5300012665,761
8131_3_F,8131_3,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,13.08.2019,210,225,2175,15,"33,37","2,22",0,1676321615,8705676563,11432,8255833333,3643211559,5300012665,761
8131_3_G,8131_3,Urban,c,meadow,b,c_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16.04.2019,06.05.2019,106,126,116,20,"48,06","2,4",0,944944246,7184360317,11432,8255833333,3642743789,5300243427,730
8131_3_G,8131_3,Urban,c,meadow,b,c_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,9241188596,8410676316,11432,8255833333,3642743789,5300243427,730
8131_3_G,8131_3,Urban,c,meadow,b,c_b,395,4,19,255,14,91,12,0,3,5,24.05.2019,06.06.2019,144,157,1505,13,"38,19","2,937692308",0,1493750595,8198502976,11432,8255833333,3642743789,5300243427,730
8131_3_G,8131_3,Urban,c,meadow,b,c_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,06.06.2019,19.06.2019,157,170,1635,13,"60,94","4,69",0,1740449107,7987732738,11432,8255833333,3642743789,5300243427,730
8131_3_G,8131_3,Urban,c,meadow,b,c_b,377,7,23,219,15,73,29,5,4,7,19.06.2019,02.07.2019,170,183,1765,13,"83,8","6,45",0,2063999107,789798631,11432,8255833333,3642743789,5300243427,730
8131_3_G,8131_3,Urban,c,meadow,b,c_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,02.07.2019,16.07.2019,183,197,190,14,"63,54","4,54",0,1635097222,8166193056,11432,8255833333,3642743789,5300243427,730
8131_3_G,8131_3,Urban,c,meadow,b,c_b,207,7,14,102,6,59,11,8,2,9,16.07.2019,29.07.2019,197,210,2035,13,"67,5","5,19",0,2064568452,7361151786,11432,8255833333,3642743789,5300243427,730
8131_3_G,8131_3,Urban,c,meadow,b,c_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,29.07.2019,13.08.2019,210,225,2175,15,"36,53","2,44",0,1801359896,8637601563,11432,8255833333,3642743789,5300243427,730
8131_3_U,8131_3,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,17.04.2019,06.05.2019,107,126,1165,19,"28,86","1,52",0,1060314375,664556125,1123466667,8301666667,3641493426,5298626245,728
8131_3_U,8131_3,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,9886758772,7935182018,1123466667,8301666667,3641493426,5298626245,728
8131_3_U,8131_3,Urban,c,settlement,d,c_d,319,5,8,222,12,56,15,0,2,5,24.05.2019,05.06.2019,144,156,150,12,"56,57","4,714166667",0,1587720192,7572759615,1123466667,8301666667,3641493426,5298626245,728
8131_3_U,8131_3,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,05.06.2019,19.06.2019,156,170,163,14,"115,51","8,25",0,1857561667,7323321667,1123466667,8301666667,3641493426,5298626245,728
8131_3_U,8131_3,Urban,c,settlement,d,c_d,406,9,32,246,17,56,31,7,10,7,19.06.2019,02.07.2019,170,183,1765,13,75,"5,77",0,2160794643,7289660119,1123466667,8301666667,3641493426,5298626245,728
8131_3_U,8131_3,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,02.07.2019,16.07.2019,183,197,190,14,"48,99","3,5",0,1738811111,7563210833,1123466667,8301666667,3641493426,5298626245,728
8131_3_U,8131_3,Urban,c,settlement,d,c_d,340,12,19,166,18,90,24,10,5,9,16.07.2019,30.07.2019,197,211,204,14,"53,29","3,806428571",0,21649925,6828264444,1123466667,8301666667,3641493426,5298626245,728
8131_3_U,8131_3,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,30.07.2019,13.08.2019,211,225,218,14,"36,96","2,64",0,1866430556,8118860278,1123466667,8301666667,3641493426,5298626245,728
8141_2_F,8141_2,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1369566667,8756666667,3772776956,5312871513,620
8141_2_F,8141_2,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1369566667,8756666667,3772776956,5312871513,620
8141_2_F,8141_2,Urban,c,forest,a,c_a,375,1,24,262,7,67,7,0,6,5,15.05.2019,03.06.2019,135,154,1445,19,"32,4","1,705263158",0,1289911667,8731094375,1369566667,8756666667,3772776956,5312871513,620
8141_2_F,8141_2,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,03.06.2019,19.06.2019,154,170,162,16,"75,45","4,72",0,1904869853,7603126961,1369566667,8756666667,3772776956,5312871513,620
8141_2_F,8141_2,Urban,c,forest,a,c_a,492,7,30,334,18,67,34,0,5,7,19.06.2019,04.07.2019,170,185,1775,15,"106,6","7,11",0,2058591406,7563013542,1369566667,8756666667,3772776956,5312871513,620
8141_2_F,8141_2,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,04.07.2019,19.07.2019,185,200,1925,15,"69,27","4,62",0,1717650781,7885627344,1369566667,8756666667,3772776956,5312871513,620
8141_2_F,8141_2,Urban,c,forest,a,c_a,540,6,31,340,16,109,20,6,10,9,19.07.2019,05.08.2019,200,217,2085,17,"52,06","3,06",0,1982860417,8179364583,1369566667,8756666667,3772776956,5312871513,620
8141_2_F,8141_2,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,05.08.2019,21.08.2019,217,233,225,16,"47,73","2,98",0,1813955392,8569347059,1369566667,8756666667,3772776956,5312871513,620
8141_2_G,8141_2,Urban,c,meadow,b,c_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,14204,8794722222,377107297,5311461642,612
8141_2_G,8141_2,Urban,c,meadow,b,c_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,14204,8794722222,377107297,5311461642,612
8141_2_G,8141_2,Urban,c,meadow,b,c_b,193,0,6,143,2,28,5,0,8,5,14.05.2019,03.06.2019,134,154,144,20,"34,22","1,711",0,1351856746,7798239881,14204,8794722222,377107297,5311461642,612
8141_2_G,8141_2,Urban,c,meadow,b,c_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,03.06.2019,19.06.2019,154,170,162,16,"79,8","4,99",0,206411299,6958213235,14204,8794722222,377107297,5311461642,612
8141_2_G,8141_2,Urban,c,meadow,b,c_b,233,3,9,157,7,30,17,4,4,7,19.06.2019,04.07.2019,170,185,1775,15,"98,1","6,54",0,2281315885,6507326302,14204,8794722222,377107297,5311461642,612
8141_2_G,8141_2,Urban,c,meadow,b,c_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,04.07.2019,19.07.2019,185,200,1925,15,"45,75","3,05",0,1837967969,7208389323,14204,8794722222,377107297,5311461642,612
8141_2_G,8141_2,Urban,c,meadow,b,c_b,317,7,13,197,7,53,27,10,5,9,19.07.2019,05.08.2019,200,217,2085,17,"93,53","5,5",0,2143626389,7474239815,14204,8794722222,377107297,5311461642,612
8141_2_G,8141_2,Urban,c,meadow,b,c_b,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,05.08.2019,21.08.2019,217,233,225,16,"36,53","2,28",0,1932534314,8013019608,14204,8794722222,377107297,5311461642,612
8141_2_U,8141_2,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,14675,8951388889,3771849898,5309302646,616
8141_2_U,8141_2,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,14675,8951388889,3771849898,5309302646,616
8141_2_U,8141_2,Urban,c,settlement,d,c_d,284,3,8,204,11,42,11,0,7,5,15.05.2019,03.06.2019,135,154,1445,19,"30,74","1,617894737",0,138126125,7496494792,14675,8951388889,3771849898,5309302646,616
8141_2_U,8141_2,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,03.06.2019,19.06.2019,154,170,162,16,"49,68","3,11",0,2074720588,65752375,14675,8951388889,3771849898,5309302646,616
8141_2_U,8141_2,Urban,c,settlement,d,c_d,391,10,20,239,23,61,37,3,3,7,19.06.2019,04.07.2019,170,185,1775,15,"64,5","4,3",0,228105625,6258193229,14675,8951388889,3771849898,5309302646,616
8141_2_U,8141_2,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,04.07.2019,19.07.2019,185,200,1925,15,"44,65","2,98",0,1874033333,6801671615,14675,8951388889,3771849898,5309302646,616
8141_2_U,8141_2,Urban,c,settlement,d,c_d,352,12,21,214,19,60,22,5,4,9,19.07.2019,05.08.2019,200,217,2085,17,"59,99","3,53",0,2160905556,7090299306,14675,8951388889,3771849898,5309302646,616
8141_2_U,8141_2,Urban,c,settlement,d,c_d,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,05.08.2019,21.08.2019,217,233,225,16,"68,42","4,28",0,1950060784,7542334804,14675,8951388889,3771849898,5309302646,616
8229_2_F,8229_2,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,12212,7868888889,3623495913,5293128406,807
8229_2_F,8229_2,Urban,c,forest,a,c_a,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,01.05.2019,17.05.2019,121,137,129,16,"3,17","0,2",0,6623208333,7985510784,12212,7868888889,3623495913,5293128406,807
8229_2_F,8229_2,Urban,c,forest,a,c_a,353,2,13,232,8,78,11,0,10,5,17.05.2019,03.06.2019,137,154,1455,17,"24,3","1,429411765",0,1244337269,7927865509,12212,7868888889,3623495913,5293128406,807
